@RELATION 'Parkinson, without duplicates, with normalization, 75 pct of outliers'

@ATTRIBUTE 'id' real
@ATTRIBUTE 'MDVP:Fo(Hz)' real
@ATTRIBUTE 'MDVP:Fhi(Hz)' real
@ATTRIBUTE 'MDVP:Flo(Hz)' real
@ATTRIBUTE 'MDVP:Jitter(%)' real
@ATTRIBUTE 'MDVP:Jitter(Abs)' real
@ATTRIBUTE 'MDVP:RAP' real
@ATTRIBUTE 'MDVP:PPQ' real
@ATTRIBUTE 'Jitter:DDP' real
@ATTRIBUTE 'MDVP:Shimmer' real
@ATTRIBUTE 'MDVP:Shimmer(dB)' real
@ATTRIBUTE 'Shimmer:APQ3' real
@ATTRIBUTE 'Shimmer:APQ5' real
@ATTRIBUTE 'MDVP:APQ' real
@ATTRIBUTE 'Shimmer:DDA' real
@ATTRIBUTE 'NHR' real
@ATTRIBUTE 'HNR' real
@ATTRIBUTE 'RPDE' real
@ATTRIBUTE 'DFA' real
@ATTRIBUTE 'spread1' real
@ATTRIBUTE 'spread2' real
@ATTRIBUTE 'D2' real
@ATTRIBUTE 'PPE' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
67.0,0.302773443867452,0.117637812956102,0.00889495319354728,0.206162642947903,0.209486166007905,0.174373795761079,0.186495176848875,0.174185262481939,0.204856673361329,0.1873459326212,0.264830508474576,0.168249660786974,0.130867600888276,0.264860700988574,0.0674157303370786,0.451881654880923,0.474983725363467,0.584153366851788,0.462047137265495,0.49654787390904,0.416699735037823,0.376152584357162,'yes'
68.0,0.283142770649466,0.131585984465742,0.0030398286642026,0.239834815756036,0.24901185770751,0.211464354527938,0.19882100750268,0.211269866752288,0.196914369180208,0.183237469186524,0.227850539291217,0.161329715061058,0.144268320698369,0.227885479522403,0.0825667632173664,0.468910021945867,0.563634412164795,0.616658565930695,0.477387893189474,0.448846177223397,0.38626422903836,0.376341057270912,'yes'
69.0,0.321356216379852,0.122620615042306,0.00191716466890047,0.296378653113088,0.288537549407115,0.278901734104046,0.20096463022508,0.278856959383529,0.404418477268578,0.322925225965489,0.519453004622496,0.251289009497965,0.204686423156444,0.51938631403261,0.153324633160391,0.483499959359506,0.598876291762817,0.62612845908066,0.378819707923752,0.327631190921595,0.309274832863851,0.292114376133944,'yes'
70.0,0.34788556924295,0.123863763944599,0.0107487880986102,0.18869123252859,0.1699604743083,0.192196531791907,0.140407288317256,0.192005137261198,0.408435274785467,0.338537387017256,0.558936825885978,0.261058344640434,0.22329427980703,0.558865066118886,0.0753095457873126,0.539583841339511,0.538607637762757,0.609670685162904,0.308055953467694,0.258165454426758,0.317539997900232,0.201767503127408,'yes'
71.0,0.316675593228233,0.123014585055676,0.0,0.210609911054638,0.209486166007905,0.193159922928709,0.17524115755627,0.193128913148178,0.231057148073763,0.230073952341824,0.272149460708783,0.181275440976934,0.170763458151466,0.272242906663243,0.0806569691568259,0.480492562789564,0.543129536773679,0.621917404364836,0.40573767305562,0.343425202433935,0.38020026086941,0.282272362000547,'yes'
72.0,0.279585729921058,0.151974442981516,0.00157748684468088,0.255082592121982,0.24901185770751,0.224470134874759,0.206859592711683,0.224273559158773,0.367354391090013,0.327033689400164,0.441833590138675,0.257259158751696,0.231028409525997,0.44184105790217,0.10491135372569,0.411647565634398,0.669019391900248,0.633251794777814,0.498467262332549,0.492050092409375,0.542286735698004,0.410999362091677,'yes'
73.0,0.184820576112521,0.07668126192882,0.263290614528999,0.0752858958068615,0.0909090909090909,0.0539499036608863,0.0685959271168275,0.0539412425750522,0.068650721197736,0.0550534100246508,0.0999614791987673,0.048168249660787,0.0479362891492457,0.0999486455257415,0.011999872680396,0.70312118995367,0.558550192379037,0.751683226695776,0.392909504022182,0.72665059351356,0.347768196353167,0.297499316526796,'yes'
74.0,0.137862981161074,0.992830970533901,0.239202275265697,0.115946632782719,0.1699604743083,0.0963391136801541,0.127009646302251,0.0964841868678761,0.136388533868906,0.115858668857847,0.176810477657935,0.109226594301221,0.0947239451719121,0.176916163820773,0.0177610847630264,0.639559457042998,0.589286505934701,0.85754922193095,0.465716306032613,0.676157480882178,0.2248446083133,0.374713148367535,'yes'
75.0,0.130754721374846,0.0529838635598151,0.240883392633021,0.103557814485388,0.130434782608696,0.092485549132948,0.102357984994641,0.0924707015572323,0.135840788752967,0.107641741988496,0.188174114021572,0.102442333785617,0.0851520024504173,0.188149955064835,0.0131775790177293,0.690766479720394,0.421066262853463,0.962630375369513,0.479415391886353,0.440294089176735,0.357017404936589,0.414170263530698,'yes'
76.0,0.130254057704399,0.0417771517805199,0.227589899478393,0.110546378653113,0.1699604743083,0.100674373795761,0.105573419078242,0.100658211590946,0.115117765199927,0.0994248151191454,0.159668721109399,0.0880597014925373,0.0762692396048702,0.159648221851329,0.0129547697106662,0.680972120620987,0.482858549492395,0.928005705042907,0.449722136492572,0.69515261616455,0.195209416211272,0.381264135468531,'yes'
77.0,0.142881261206716,0.0952897108505057,0.238954713461605,0.105463786531131,0.130434782608696,0.0973025048169557,0.105573419078242,0.0972868839300048,0.277980646339237,0.217748562037798,0.377118644067797,0.225373134328358,0.152002450417337,0.377070227243549,0.0267371168475666,0.606721937738763,0.543579860049792,0.859322087918217,0.395775917821034,0.753896163829102,0.260084666893252,0.309383465747637,'yes'
78.0,0.129444845492863,0.047458076895598,0.238033553260331,0.0933926302414231,0.130434782608696,0.0761078998073218,0.10075026795284,0.07593514207738,0.113657111557422,0.0920295809367297,0.159668721109399,0.0853459972862958,0.0702197718048855,0.159712414944152,0.0112996148581978,0.706291148500366,0.403456989460569,0.964351449766141,0.465372784762409,0.549949461864531,0.157755704516457,0.389797194860281,'yes'
79.0,0.0410544209766435,0.0,0.142710744182298,0.139771283354511,0.209486166007905,0.126685934489403,0.128617363344051,0.126826135816343,0.205221836771955,0.146261298274445,0.259630200308166,0.178561736770692,0.132935140516119,0.25959686737707,0.0317344113059808,0.545964398927091,0.906209094663553,0.818028254304678,0.515240682753949,0.547522730905252,0.264457699473457,0.446279006188539,'yes'
80.0,0.0724041170854388,0.0276636353429887,0.115542275495987,0.276365946632783,0.367588932806324,0.266859344894027,0.259378349410504,0.266655964039172,0.197827277706774,0.226787181594084,0.253852080123267,0.164586160108548,0.10873726931618,0.253947875208628,0.0685934366744119,0.437251076973096,0.788222063040592,0.859879843509717,0.551640738946796,0.584002485260649,0.433804387090345,0.483420596982776,'yes'
81.0,0.0452518454695759,0.0133072047521357,0.109583520443999,0.167090216010165,0.24901185770751,0.154624277456647,0.173097534833869,0.154759993578423,0.280262917655651,0.229252259654889,0.348805855161787,0.255223880597015,0.165173443602113,0.348889459494158,0.0559569659738358,0.431358205315777,0.672533313422667,0.781590878305698,0.637044827536954,0.335021689752127,0.543925177101146,0.587039276926773,'yes'
82.0,0.0423351885056936,0.0113700154117803,0.127079807016938,0.169631512071156,0.24901185770751,0.173410404624277,0.14951768488746,0.173222026007385,0.201022457549754,0.173377156943303,0.25751155624037,0.172455902306649,0.11264262194655,0.257606881499551,0.0560206257758538,0.455905063805576,0.745516016808958,0.814582121542911,0.512199615509298,0.459647156019891,0.360025143825171,0.447558965097302,'yes'
83.0,0.0735102344968912,0.0160731600273534,0.173592639929992,0.139135959339263,0.209486166007905,0.136319845857418,0.137191854233655,0.136297961149462,0.134471425963119,0.107641741988496,0.176425269645609,0.115468113975577,0.0790259591086607,0.176531005263834,0.0373046439825572,0.491546777208811,0.695411135817967,0.851031449447424,0.532041404076296,0.316677134476463,0.447098762026952,0.455911836098984,'yes'
84.0,0.0609587127121999,3.26607264970372E-4,0.128547906087718,0.0838627700127065,0.130434782608696,0.086223506743738,0.0889603429796356,0.0863702038850538,0.115848092021179,0.0961380443714051,0.158320493066256,0.104884667571235,0.063787426296041,0.158364359994865,0.0260050291243594,0.560960741282614,0.746822654294054,0.789359616901588,0.350684050289344,0.161920133987965,0.280405255112845,0.274913633840622,'yes'
85.0,0.515363388678015,0.21110056441818,0.0568125554135433,0.183926302414231,0.130434782608696,0.16859344894027,0.17577706323687,0.168566383047038,0.350648165053862,0.28759244042728,0.428351309707242,0.33270013568521,0.213722337085535,0.428360508409295,0.172040614953688,0.221571974315208,0.699807037642826,0.618726245587755,0.483835606630539,0.758182337990946,0.745601610058953,0.409214047238354,'yes'
86.0,0.539348671494772,0.200006123886218,0.518262000990247,0.0756035578144854,0.0513833992094862,0.0732177263969171,0.0814576634512326,0.0730454326537165,0.264560890998722,0.202136400986031,0.318181818181818,0.260922659430122,0.165250019143885,0.318205161124663,0.0864818410414744,0.314354222547346,0.762992293172119,0.611399727496554,0.417122510352194,0.697018812792789,0.745136725110193,0.322856172384369,'yes'
87.0,0.523304147358126,0.204752135705319,0.43508123481525,0.0486022871664549,0.0513833992094862,0.0457610789980732,0.0546623794212219,0.0455931931289131,0.256070841701662,0.198849630238291,0.311633281972265,0.25033921302578,0.158128493759093,0.311657465656695,0.0982270745137983,0.304112818011867,0.798318170894183,0.54945698509199,0.288931762754086,0.741703979343522,0.547622903124205,0.207268426851798,'yes'
88.0,0.512004284749552,0.255643671473917,0.346206547146131,0.111817026683609,0.0909090909090909,0.105491329479769,0.117899249732047,0.105634933376144,0.507303268212525,0.406737880032868,0.619414483821264,0.486974219810041,0.303545447584042,0.619334959558352,0.151478498901868,0.222750548646672,0.808024620783469,0.663549875301785,0.44294590823679,0.660203638295525,0.762172422935866,0.365407557142502,'yes'
89.0,0.498131243741704,0.222919664819294,0.0529724688244845,0.0889453621346887,0.0909090909090909,0.0814065510597303,0.0868167202572347,0.0812329426874298,0.527022092386343,0.464256368118324,0.641949152542373,0.499864314789688,0.312657937054905,0.641866735139299,0.132062259286374,0.255953832398602,0.799851136657948,0.675900177684995,0.394454988136764,0.660752916917106,0.704582742403024,0.309660997290961,'yes'
90.0,0.531972614861561,0.252681751839718,0.457137264384492,0.171855146124523,0.130434782608696,0.155587668593449,0.17524115755627,0.155402151228127,0.306645974073398,0.293344289235826,0.354776579352851,0.298236092265943,0.209510682288077,0.354859417126717,0.227838431422478,0.139193692595302,0.780204908757038,0.682230703648519,0.648273995457926,0.831249901512542,1.0,0.595547482747479,'yes'
91.0,0.455673800153692,0.212015064760097,0.0722880467949382,0.182337992376112,0.130434782608696,0.153660886319846,0.193461950696677,0.153636217691443,0.519079788205222,0.451109285127362,0.615369799691834,0.503663500678426,0.336549506087756,0.615290794710489,0.275646942738008,0.134235552304316,0.925939320688505,0.632984868887596,0.624847110434676,0.862092796571061,0.842709180432303,0.533136023594323,'yes'
92.0,0.370386326060126,0.124906865897098,0.470655290338181,0.0797331639135959,0.0909090909090909,0.0751445086705202,0.0723472668810289,0.0751324450152513,0.639492422859229,0.564502875924404,0.76386748844376,0.595929443690638,0.380657018148403,0.763769418410579,0.0507050323073495,0.456108266276518,0.570410260837508,0.55806634104364,0.280871488150415,0.452213885493417,0.40998359334267,0.185533978973879,'yes'
93.0,0.34894511328971,0.128283168498729,0.442289313390215,0.0924396442185515,0.0909090909090909,0.0876685934489402,0.0878885316184352,0.0876545191844598,0.295417199196641,0.244864420706656,0.371340523882897,0.26472184531886,0.178574163412206,0.371421235075106,0.0588534869656555,0.420182069413964,0.461695688796284,0.638319402723441,0.363938366498504,0.183616639540407,0.409743365713645,0.293997034140522,'yes'
94.0,0.371376010059847,0.121097808669382,0.0640206339885086,0.0679796696315121,0.0909090909090909,0.0592485549132948,0.0718113612004287,0.0593995825975277,0.453806828555779,0.453574363188168,0.555855161787365,0.437449118046133,0.281721418179034,0.555912183849018,0.036477066556323,0.509144111192392,0.445390719607262,0.492051982821128,0.327689098063209,0.376494476823369,0.292203100893825,0.240810392106506,'yes'
95.0,0.404536245721072,0.144584953611562,0.0168399599295312,0.0603557814485387,0.0513833992094862,0.0616570327552986,0.0557341907824223,0.0614865949590624,0.252145335037429,0.182415776499589,0.309514637904468,0.237584803256445,0.156596982923654,0.309474900500706,0.0249864722920712,0.559944728927904,0.573543857520516,0.549341450005179,0.309812612763117,0.409217075361477,0.32055440977851,0.240816605499267,'yes'
96.0,0.402358940921687,0.124768057809486,0.484351791080866,0.0638500635324015,0.0513833992094862,0.0640655105973025,0.0562700964630225,0.0638946861454487,0.211612196457915,0.162695152013147,0.2615562403698,0.18168249660787,0.141817903361666,0.26158685325459,0.0303338956615845,0.538567828984801,0.444991728518063,0.523397847063417,0.310598914870548,0.392270479200575,0.409748704105401,0.249316526796292,'yes'
97.0,0.412075309130708,0.136293211672127,0.456751528550209,0.0552731893265565,0.0513833992094862,0.0529865125240848,0.0493033226152197,0.0531385455129234,0.22156289939748,0.182415776499589,0.260208012326656,0.197286295793758,0.160042882303392,0.260174605212479,0.0250501320940892,0.577989108347558,0.256098613797625,0.474677896145909,0.279796989777349,0.424009328731999,0.467087925091687,0.221963100731523,'yes'
98.0,0.213672775539669,0.0853281892689101,0.291955968542379,0.353240152477764,0.367588932806324,0.32514450867052,0.284565916398714,0.324931770749719,0.267664779989045,0.211175020542317,0.323574730354391,0.21763907734057,0.181407458457769,0.323661574014636,0.257376579558838,0.280297488417459,0.870323229447876,0.55856433710748,0.713248150906363,0.583138046774226,0.555432080531419,0.613228727414317,'yes'
99.0,0.218068136832545,0.0784102391377568,0.176920331157092,0.384371029224905,0.407114624505929,0.365125240847784,0.301714898177921,0.365066623856157,0.340971334672266,0.276910435497124,0.401964560862866,0.279511533242877,0.244199402710774,0.401912954166132,0.326511124550403,0.284158335365358,0.733676947881497,0.46457056803423,0.507293227767439,0.440935664615876,0.453018148752507,0.447024613319857,'yes'
100.0,0.222265561325478,0.0808577523296284,0.19743917464046,0.561626429479034,0.565217391304348,0.525529865125241,0.481243301178993,0.525284957457056,0.527661128354939,0.47165160230074,0.607858243451464,0.460379918588874,0.387778543533195,0.607844395942997,0.530890918929242,0.162318133788507,0.891255095302872,0.401070093941978,0.760200999719217,0.532590906737443,0.538886625015348,0.691641744057925,'yes'
101.0,0.217194886244557,0.0794533410902559,0.292871371492395,1.0,1.0,1.0,0.766345123258307,1.0,0.750775972247581,0.66228430566968,0.944337442218798,0.572727272727273,0.419404242285014,0.944280395429452,1.0,0.0173128505242624,0.967679388493657,0.328932376118499,0.771013602899898,0.57225602686963,0.697450206150895,0.67606269727522,'yes'
102.0,0.233553780592879,0.0986027332945488,0.0584706437758357,0.439326556543837,0.446640316205534,0.403179190751445,0.437834941050375,0.403275004013485,0.476173087456637,0.410024650780608,0.533127889060092,0.42089552238806,0.341144038594073,0.533123635896778,0.374892574084095,0.268999431033081,0.894202029488008,0.275073105822172,0.680218038374219,0.68409725833429,0.540508606377243,0.646901173917006,'yes'
103.0,0.296270637822229,0.988848403196669,0.00392068810667034,0.903113087674714,0.841897233201581,0.860308285163777,0.823151125401929,0.860330711189597,0.772777067737813,0.694330320460148,0.98151001540832,0.601763907734057,0.406156673558465,0.981512389266915,0.823280389597988,0.0832317320978623,0.792830293456779,0.267467709935221,0.84894899667381,0.595127628489551,0.563925461815373,0.828939083897371,'yes'
104.0,0.36050695107468,0.107094522183778,0.0568413416698332,0.025412960609911,0.0513833992094862,0.0178227360308285,0.0235798499464094,0.0178198747792583,0.0161584809202118,0.0180772391125719,0.012904468412943,0.0120759837177748,0.0222069071138678,0.0130311978431121,0.0136868574338734,0.744452572543282,0.0940732323644771,0.589922153255301,0.196456379217108,0.186829019019898,0.258363925283869,0.143742699263506,'yes'
105.0,0.382309107421466,0.118644171591292,0.363541630683846,0.00476493011435832,0.0118577075098814,0.00385356454720617,0.00428724544480171,0.00401348531064376,0.00693810480189885,0.00739523418241577,0.00269645608628658,0.0016282225237449,0.0116394823493376,0.00269610989857492,0.0056657223796034,0.811509387954157,0.0165289641864665,0.466925093424061,0.154296736927614,0.311796658855204,0.285688483487465,0.100768803797626,'yes'
106.0,0.35719442051091,0.118850342427304,0.39225304270729,0.028271918678526,0.0513833992094862,0.023121387283237,0.022508038585209,0.0232782148017338,0.035786014241373,0.0336894001643385,0.0394838212634823,0.0336499321573948,0.0260356842024657,0.0394787520862755,0.016328739217621,0.771356579696009,0.254136324288757,0.580432340262783,0.174939291655525,0.459244201621272,0.254062960992371,0.141539015964277,'yes'
107.0,0.388567403302052,0.12572542535493,0.452934470966182,0.0,0.0118577075098814,0.0,0.0,0.0,0.010041993792222,0.00986031224322103,0.012904468412943,0.00841248303934871,0.0160042882303392,0.0130311978431121,0.00534742336951332,0.865845728684061,0.181064956215978,0.41293036819837,0.177868624087024,0.401324571889091,0.314358761279577,0.128954824492366,'yes'
108.0,0.369972987448478,0.113536850485318,0.393076329637178,0.0285895806861499,0.0513833992094862,0.0226396917148362,0.0160771704180064,0.0227965965644566,0.0452802629176557,0.0427280197206245,0.0342835130970724,0.0295793758480326,0.041963396891033,0.0342791115675953,0.0189069611993507,0.747459969113224,0.31964319463532,0.501836609483439,0.246785861315401,0.546797863216116,0.478613957759085,0.125856412635556,'yes'
109.0,0.37058426286007,0.112667258642334,0.387929347012562,0.00190597204574333,0.0118577075098814,0.00337186897880539,0.00214362272240086,0.00337132766094076,0.00639035968595948,0.00657354149548068,0.0,8.14111261872458E-4,0.0209816984455165,0.0,0.00550657287455836,0.873242298626352,0.12786147776033,0.405504250894401,0.221631425904361,0.347603321784975,0.388628691720332,0.146203202796855,'yes'
110.0,0.609511445404373,0.217918491074436,0.0853282208942163,0.189961880559085,0.130434782608696,0.184007707129094,0.159163987138264,0.184138706052336,0.190797882052218,0.156121610517666,0.25346687211094,0.168928086838535,0.104525614518723,0.253434330466042,0.0280739726899449,0.548362188084207,0.562283442336455,0.662362652685593,0.383276625203649,0.613222307015234,0.527371713997441,0.292296635654933,'yes'
111.0,0.654245162191742,0.248705308388703,0.139383052955197,0.143900889453621,0.0909090909090909,0.145953757225434,0.131296891747053,0.145769786482581,0.121599415738543,0.10024650780608,0.141949152542373,0.117910447761194,0.0867600888276285,0.141995121324945,0.020339306744756,0.601398033000081,0.418856645534916,0.611861867843797,0.489366660682165,0.563190678471655,0.501663798763984,0.389333261534128,'yes'
112.0,0.699683301120089,0.241219878134664,0.76884636199293,0.140088945362135,0.0909090909090909,0.144508670520231,0.132368703108253,0.144646010595601,0.073671718093847,0.057518488085456,0.0957241910631741,0.0662143826322931,0.0450264185619113,0.0957119013994094,0.024349874271891,0.567585141835325,0.190225418298991,0.55052070468435,0.270036104085498,0.400937375483714,0.480032190502289,0.190235446163023,'yes'
113.0,0.677240761008779,0.243230554109638,0.71473395741937,0.213786531130877,0.130434782608696,0.209055876685934,0.210610932475884,0.209022314978327,0.129998174182947,0.102711585866886,0.158320493066256,0.123880597014925,0.080251167777012,0.158364359994865,0.0398192061622688,0.522799317239698,0.565370373394994,0.588842497788897,0.558429623249375,0.463239978479084,0.424162806712849,0.463115229439883,'yes'
114.0,0.709126050811541,0.266513569511212,0.689615070180893,0.116264294790343,0.0909090909090909,0.121868978805395,0.10075026795284,0.12200995344357,0.0662771590286653,0.0525883319638455,0.0781972265023112,0.060651289009498,0.0445669653112796,0.0782513801514957,0.0176655950599994,0.618954726489474,0.430553384307751,0.589515788467208,0.361952813556723,0.549298881857822,0.474184427199462,0.276015475490237,'yes'
115.0,0.686922199194281,0.253549302387295,0.152820477391274,0.103875476493011,0.0513833992094862,0.11271676300578,0.082529474812433,0.112538128110451,0.105075771407705,0.101889893179951,0.12557781201849,0.0968792401628223,0.0677693544681828,0.125561689562203,0.0312887926918547,0.545517353491019,0.174851428318101,0.561098141080293,0.223337822613933,0.394911068639567,0.673894997393085,0.147000588201181,'yes'
116.0,0.369903127401439,0.797630056033559,0.0207779197899754,0.218551461245235,0.209486166007905,0.161849710982659,0.157020364415863,0.161663188312731,0.0811575680116852,0.123253903040263,0.0656779661016949,0.0355495251017639,0.0422696990581208,0.0657979201437926,0.190533787439921,0.619848817361619,0.352631124571551,0.35212704078787,0.595149335024181,0.574660246409991,0.569013838890896,0.476086722393896,'yes'
117.0,0.406853270614535,0.694881451769293,0.0372609301415132,0.0978398983481576,0.0909090909090909,0.0703275529865125,0.0616291532690246,0.0703162626424787,0.0460105897389082,0.0517666392769104,0.0290832049306626,0.0240162822252374,0.0454092962707711,0.0291436641417384,0.0473947226024127,0.728074453385353,0.453188545455818,0.316888839310614,0.346007460197185,0.601068391941813,0.541629223780044,0.260065696272793,'yes'
118.0,0.479839554758633,0.71057901344193,0.0780452980528976,0.122935196950445,0.0909090909090909,0.0847784200385357,0.0905680600214362,0.0846042703483705,0.0703852473982107,0.0739523418241577,0.0581664098613251,0.0544097693351425,0.0714449804732368,0.0581589420978303,0.0552885380526467,0.701007884255873,0.537046672624311,0.405332940248441,0.608782971035914,0.823557749668519,0.690699809775307,0.4934283015898,'yes'
119.0,0.523670912605081,0.695426477642712,0.0954955266157726,0.0933926302414231,0.0909090909090909,0.0428709055876686,0.0546623794212219,0.0430245625301011,0.0296695271133832,0.0361544782251438,0.0312018489984592,0.0236092265943012,0.0330806340454859,0.0312620362049044,0.0251774516981252,0.673778753149638,0.498976856183545,0.322530138721784,0.551775977846856,0.870701163165016,0.619918073481183,0.429620900196343,'yes'
120.0,0.749732203153017,0.268095573450912,0.164093175354359,0.0749682337992376,0.0513833992094862,0.0284200385356455,0.0192926045016077,0.0284154759993578,0.0314953441665145,0.0320460147904684,0.0431432973805855,0.00827679782903663,0.027260892870817,0.043266144562845,0.0196072190215488,0.655937576200927,0.480529934831455,0.0335768866082882,0.442565865231543,0.862234618510239,0.668444499410108,0.36476343542628,'yes'
121.0,0.236400577509722,0.770695163150535,0.131121397400025,0.131194409148666,0.1699604743083,0.0833333333333333,0.118971061093248,0.0833199550489645,0.0962205587000182,0.111750205423172,0.0758859784283513,0.0742198100407055,0.0777241748985374,0.0760046219026833,0.072731323805583,0.662521336259449,0.539421952909718,0.43763097296479,0.321618354016026,0.616045238947456,0.561844823628434,0.223452243863239,'yes'
122.0,0.515165451878071,0.230968492605407,0.10642278950338,0.0927573062261753,0.0909090909090909,0.0679190751445087,0.0691318327974277,0.0680687108685182,0.0196275333211612,0.0262941659819228,0.0152157164869029,0.00814111261872456,0.0294815835822038,0.0153421491847477,0.0348855715058726,0.760993253677965,0.334867854617913,0.326287021027386,0.588321216976532,0.619838413035012,0.548278190712266,0.394074080210758,'yes'
123.0,0.290251030435694,0.20694040438062,0.102847536472187,0.170266836086404,0.1699604743083,0.162813102119461,0.163987138263666,0.162786964199711,0.321800255614387,0.292522596548891,0.410631741140216,0.270963364993216,0.191515429971667,0.410643214790089,0.060572301620142,0.40087783467447,0.656692667197099,0.666111567054174,0.460354119805393,0.346660093332343,0.296792783206131,0.383890329475507,'yes'
124.0,0.545403208904827,0.193980219847515,0.0789376719978813,0.214104193138501,0.1699604743083,0.210982658959538,0.191318327974277,0.21078824851501,0.141409530765017,0.119967132292523,0.176617873651772,0.137042062415197,0.0928095566276131,0.176595198356657,0.0556386669637457,0.420344631390718,0.777883293939769,0.631941069137789,0.45558947978766,0.306587516517754,0.334102803189511,0.354202738863529,'yes'
125.0,0.395326362853084,0.189762903538586,0.0825820120441696,0.167090216010165,0.130434782608696,0.161368015414258,0.162379421221865,0.161342109487879,0.126802994339967,0.114215283483977,0.160631741140216,0.115332428765265,0.07665211731373,0.1606753113365,0.0622274564726104,0.437088514996343,0.844864798019511,0.614084922272774,0.365360725357818,0.308597786227064,0.225292588354832,0.284674873868127,'yes'
126.0,0.330909577812449,0.195890872347592,0.0872856863219225,0.179479034307497,0.1699604743083,0.166666666666667,0.176848874598071,0.166639910097929,0.128537520540442,0.121610517666393,0.150231124807396,0.12550881953867,0.0938050386706486,0.150340223391963,0.0575802909252952,0.423311387466472,0.888858815486454,0.642470697911604,0.428625772086655,0.27390994081748,0.15244222525522,0.369027893991235,'yes'
127.0,0.289989055259297,0.194112904048909,0.0900318951719691,0.119440914866582,0.130434782608696,0.108863198458574,0.12593783494105,0.109006261037085,0.167701296330108,0.132292522596549,0.198189522342065,0.167571234735414,0.117926334328815,0.198164077545256,0.0550338988445746,0.395716491912542,0.855471894461024,0.653223428922018,0.438375267336388,0.182097118763493,0.177061108570432,0.351131251708683,'yes'
128.0,0.457321332929697,0.197640262510589,0.0808087786567182,0.149301143583227,0.130434782608696,0.144508670520231,0.138799571275456,0.144485471183175,0.173726492605441,0.141331142152835,0.210323574730354,0.174898236092266,0.121142507083238,0.210360765181666,0.0550975586465926,0.40189384702918,0.76671387672342,0.648119965259794,0.386864072068593,0.246326699218178,0.25484548025062,0.314803615366135,'yes'
129.0,0.178713643667187,0.0518244077691703,0.251822170023144,0.0864040660736976,0.130434782608696,0.0703275529865125,0.0535905680600214,0.070155723230053,0.00721197735986855,0.0106820049301561,0.0159861325115562,0.0,0.00704494984302013,0.0160482732058031,0.052805805773944,0.74782573356092,0.46892186074511,0.500007967937022,0.194354029043458,0.330168227833569,0.402704251317248,0.14149345108403,'yes'
130.0,0.184808932771348,0.049985200608306,0.231389685308646,0.0324015247776366,0.0513833992094862,0.023121387283237,0.0230439442658092,0.0232782148017338,0.00620777798064634,0.00410846343467542,0.00404468412942989,0.00244233378561736,0.0140898996860403,0.00410835794068558,0.0134322182258013,0.728602779809803,0.547796099220451,0.575910536003123,0.374785864208212,0.427046119143936,0.304993887541439,0.287955545245926,'yes'
131.0,0.186037305265119,0.0530695979668698,0.199966607942704,0.10292249047014,0.130434782608696,0.0968208092485549,0.0782422293676313,0.0969658051051533,0.0418112105167062,0.0328677074774034,0.0477657935285054,0.033921302578019,0.0363733823416801,0.0478880472461163,0.0491771970589172,0.630252783873852,0.49136569283286,0.596651076069895,0.330808813598669,0.444276359183196,0.496664839750377,0.259686679314373,'yes'
132.0,0.185845190135761,0.0472784428998643,0.226242702684031,0.0759212198221093,0.0909090909090909,0.0751445086705202,0.0605573419078242,0.0749719056028255,0.0513054591929889,0.0435497124075596,0.0512326656394453,0.0332428765264586,0.0452561451872272,0.0513544742585698,0.0302384059585575,0.714297325855483,0.494774616700227,0.640837270822211,0.334900151926802,0.474403391120146,0.491334455581911,0.261157182267806,'yes'
133.0,0.178859185431851,0.0470886024271002,0.122738839568436,0.0565438373570521,0.0909090909090909,0.0486512524084778,0.0418006430868167,0.0488039813774282,0.0225488406061713,0.0172555464256368,0.0342835130970724,0.0177747625508819,0.0150088061873038,0.0342791115675953,0.0266734570455486,0.607494107128343,0.500260160856408,0.585746954256073,0.45721758980776,0.55971266424894,0.486253196362064,0.388689139817906,'yes'
134.0,0.177060289220595,0.0440470722720639,0.255391665803079,0.0517789072426938,0.0909090909090909,0.0481695568400771,0.0423365487674169,0.0481618237277252,0.00812488588643418,0.0115036976170912,0.00674114021571648,0.00691994572591588,0.0140898996860403,0.00686866093208372,0.0139733265429545,0.698122409168496,0.526682237430031,0.592870289953228,0.274247494057534,0.388184656667094,0.272053341210427,0.200657376954112,'yes'
135.0,0.105855436275994,0.0217030527572798,0.15906709500616,0.133735705209657,0.209486166007905,0.107418111753372,0.121650589496249,0.107400866912827,0.363155011867811,0.292522596548891,0.429121725731895,0.344911804613297,0.224519488475381,0.429195018615997,0.0944074863927173,0.3502804194099,0.889549466728576,0.676406141685856,0.481592051134768,0.707108430751499,0.423446127619593,0.411204404052789,'yes'
136.0,0.128775353375405,0.0519836288108434,0.230739115916497,0.103557814485388,0.130434782608696,0.0847784200385357,0.119506966773848,0.0846042703483705,0.289757166331934,0.241577649958915,0.341679506933744,0.274355495251018,0.198866681981775,0.341764026190782,0.0784288760861954,0.376574819149801,0.925978986469302,0.52749735066094,0.475752551142633,0.71084307514987,0.537623205633071,0.380632440537831,'yes'
